time,seconds_elapsed,z,y,x
1761378901052212200,0.414212158203125,-0.17620849609375,-0.9694671630859375,-0.0995941162109375
1761378901062268200,0.42426806640625,-0.1779327392578125,-0.9639739990234375,-0.1098175048828125
1761378901072323300,0.4343232421875,-0.1764678955078125,-0.9521026611328125,-0.1197662353515625
1761378901082379300,0.444379150390625,-0.1774139404296875,-0.9329833984375,-0.1214599609375
1761378901092435500,0.454435546875,-0.166534423828125,-0.92449951171875,-0.1149444580078125
1761378901102490400,0.464490478515625,-0.203399658203125,-0.9310455322265625,-0.1118927001953125
1761378901112546600,0.474546630859375,-0.2544097900390625,-0.9590606689453125,-0.11798095703125
1761378901122602500,0.4846025390625,-0.2876129150390625,-0.980010986328125,-0.1010589599609375
1761378901132657400,0.494657470703125,-0.3140869140625,-0.98211669921875,-0.08380126953125
1761378901142713300,0.50471337890625,-0.2933807373046875,-0.9709930419921875,-0.0722808837890625
1761378901152769300,0.514769287109375,-0.250244140625,-0.95892333984375,-0.06561279296875
1761378901162825500,0.524825439453125,-0.1953125,-0.952850341796875,-0.0501251220703125
1761378901172880400,0.53488037109375,-0.15155029296875,-0.9571685791015625,-0.0437774658203125
1761378901182936300,0.544936279296875,-0.1170654296875,-0.9555206298828125,-0.038665771484375
1761378901192992500,0.554992431640625,-0.1049346923828125,-0.9531707763671875,-0.036834716796875
1761378901203047200,0.565047119140625,-0.1083526611328125,-0.95355224609375,-0.04266357421875
1761378901213103400,0.575103271484375,-0.1292572021484375,-0.9534149169921875,-0.0473480224609375
1761378901223159300,0.5851591796875,-0.15130615234375,-0.9554443359375,-0.0525970458984375
1761378901233214500,0.59521435546875,-0.1650390625,-0.9612579345703125,-0.0594024658203125
1761378901243270400,0.6052705078125,-0.173431396484375,-0.9647369384765625,-0.060150146484375
1761378901253326300,0.615326416015625,-0.1851806640625,-0.96661376953125,-0.056182861328125
1761378901263381200,0.62538134765625,-0.1896209716796875,-0.9765472412109375,-0.0543060302734375
1761378901273437200,0.635437255859375,-0.177001953125,-0.9816436767578125,-0.046630859375
1761378901283493400,0.645493408203125,-0.1648712158203125,-0.9779815673828125,-0.046905517578125
1761378901293549300,0.65554931640625,-0.1437530517578125,-0.9662933349609375,-0.0518798828125
1761378901303604500,0.6656044921875,-0.1276397705078125,-0.9506378173828125,-0.058837890625
1761378901313660400,0.675660400390625,-0.119781494140625,-0.9441375732421875,-0.066680908203125
1761378901323716400,0.68571630859375,-0.1236419677734375,-0.9416656494140625,-0.074127197265625
1761378901333771500,0.695771484375,-0.1222686767578125,-0.93798828125,-0.071807861328125
1761378901343827200,0.7058271484375,-0.1252288818359375,-0.9375457763671875,-0.06500244140625
1761378901353883400,0.71588330078125,-0.1401519775390625,-0.949798583984375,-0.060699462890625
1761378901363938300,0.725938232421875,-0.156341552734375,-0.97174072265625,-0.0500946044921875
1761378901373994200,0.735994140625,-0.171875,-0.9892120361328125,-0.048095703125
1761378901384050400,0.746050537109375,-0.16021728515625,-0.995147705078125,-0.0552520751953125
1761378901394105300,0.756105224609375,-0.15118408203125,-1.0035858154296875,-0.069915771484375
1761378901404161500,0.76616162109375,-0.1357269287109375,-1.01483154296875,-0.081695556640625
1761378901414217500,0.776217529296875,-0.1245269775390625,-1.0176849365234375,-0.0858917236328125
1761378901424273200,0.786273193359375,-0.123199462890625,-1.0179443359375,-0.0886077880859375
1761378901434328300,0.796328369140625,-0.1263885498046875,-1.0145111083984375,-0.0844268798828125
1761378901444384300,0.80638427734375,-0.1345367431640625,-1.0188140869140625,-0.0808563232421875
1761378901454440400,0.8164404296875,-0.1424102783203125,-1.0232391357421875,-0.07635498046875
1761378901464495400,0.826495361328125,-0.151123046875,-1.02874755859375,-0.0692138671875
1761378901474551600,0.836551513671875,-0.1578369140625,-1.038330078125,-0.06768798828125
1761378901484607500,0.846607421875,-0.1558685302734375,-1.04205322265625,-0.0672607421875
1761378901494662400,0.856662353515625,-0.1404266357421875,-1.0405426025390625,-0.07379150390625
1761378901504718300,0.86671826171875,-0.1210784912109375,-1.0413665771484375,-0.08197021484375
1761378901514774300,0.876774169921875,-0.1034698486328125,-1.051361083984375,-0.0811920166015625
1761378901524829400,0.886829345703125,-0.1031036376953125,-1.063323974609375,-0.078216552734375
1761378901534885400,0.896885498046875,-0.130157470703125,-1.0814361572265625,-0.0708770751953125
1761378901544941300,0.90694140625,-0.1615753173828125,-1.1059112548828125,-0.066314697265625
1761378901554997500,0.91699755859375,-0.1993560791015625,-1.1201934814453125,-0.0580291748046875
1761378901565052200,0.92705224609375,-0.2378387451171875,-1.1260986328125,-0.0487823486328125
1761378901575108400,0.9371083984375,-0.2596893310546875,-1.13055419921875,-0.044525146484375
1761378901585164300,0.947164306640625,-0.266021728515625,-1.1263275146484375,-0.0438995361328125
1761378901595219500,0.957219482421875,-0.2662353515625,-1.1173553466796875,-0.042755126953125
1761378901605275400,0.967275390625,-0.2663116455078125,-1.1075897216796875,-0.0419921875
1761378901615331300,0.977331298828125,-0.2542877197265625,-1.0869293212890625,-0.046722412109375
1761378901625386200,0.98738623046875,-0.2470245361328125,-1.056488037109375,-0.051239013671875
1761378901635442200,0.997442138671875,-0.2527313232421875,-1.032379150390625,-0.0505828857421875
1761378901645498400,1.007498291015625,-0.2643280029296875,-1.0157318115234375,-0.0479583740234375
1761378901655554300,1.01755419921875,-0.2763824462890625,-0.99310302734375,-0.0347900390625
1761378901665609500,1.027609375,-0.2890625,-0.970245361328125,-0.024169921875
1761378901675665400,1.03766552734375,-0.290283203125,-0.955230712890625,-0.0272064208984375
1761378901685721300,1.047721435546875,-0.29986572265625,-0.9462738037109375,-0.044281005859375
1761378901695776500,1.057776611328125,-0.309295654296875,-0.9415283203125,-0.0547637939453125
1761378901705832200,1.067832275390625,-0.306427001953125,-0.928741455078125,-0.05694580078125
1761378901715888400,1.077888427734375,-0.298065185546875,-0.912353515625,-0.0530242919921875
1761378901725943300,1.087943359375,-0.2881011962890625,-0.8959808349609375,-0.0406494140625
1761378901735999200,1.097999267578125,-0.2798919677734375,-0.8881072998046875,-0.021728515625
1761378901746055400,1.108055419921875,-0.274505615234375,-0.8797607421875,-0.0073699951171875
1761378901756110300,1.1181103515625,-0.2749786376953125,-0.8697967529296875,-0.001251220703125
1761378901766166500,1.12816650390625,-0.270782470703125,-0.864837646484375,-0.0040435791015625
1761378901776222500,1.138222412109375,-0.264801025390625,-0.8565216064453125,-0.0104217529296875
1761378901786278100,1.148278076171875,-0.2473907470703125,-0.849639892578125,-0.0152435302734375
1761378901796333300,1.158333251953125,-0.22515869140625,-0.85076904296875,-0.019134521484375
1761378901806389200,1.16838916015625,-0.2079315185546875,-0.8614501953125,-0.0200958251953125
1761378901816449000,1.178448974609375,-0.18695068359375,-0.875823974609375,-0.0229339599609375
1761378901826504000,1.18850390625,-0.17388916015625,-0.8880615234375,-0.0345001220703125
1761378901836560100,1.19856005859375,-0.16290283203125,-0.898651123046875,-0.048431396484375
1761378901846616000,1.208615966796875,-0.1556396484375,-0.9123687744140625,-0.0569305419921875
1761378901856671000,1.2186708984375,-0.163482666015625,-0.9287567138671875,-0.05859375
1761378901866727000,1.228726806640625,-0.167572021484375,-0.9532623291015625,-0.0538177490234375
1761378901876782800,1.238782958984375,-0.18701171875,-0.9685211181640625,-0.040374755859375
1761378901886838000,1.248838134765625,-0.200164794921875,-0.982757568359375,-0.0245361328125
1761378901896894000,1.25889404296875,-0.206298828125,-0.985992431640625,-0.0084991455078125
1761378901906950000,1.268949951171875,-0.212066650390625,-0.9849090576171875,0.002166748046875
1761378901917006000,1.279006103515625,-0.2113189697265625,-0.980804443359375,0.0053863525390625
1761378901927061000,1.28906103515625,-0.2029571533203125,-0.9715576171875,-0.003509521484375
1761378901937117200,1.2991171875,-0.1934967041015625,-0.9600982666015625,-0.01458740234375
1761378901947172900,1.3091728515625,-0.1886138916015625,-0.9517059326171875,-0.02679443359375
1761378901957228000,1.31922802734375,-0.1840972900390625,-0.949951171875,-0.030609130859375
1761378901967284000,1.329283935546875,-0.1856689453125,-0.9521026611328125,-0.0353546142578125
1761378901977340000,1.33933984375,-0.18231201171875,-0.95208740234375,-0.0366058349609375
1761378901987395000,1.34939501953125,-0.1649932861328125,-0.945343017578125,-0.036590576171875
1761378901997451000,1.359450927734375,-0.149078369140625,-0.945037841796875,-0.04052734375
1761378902007507200,1.369507080078125,-0.1359710693359375,-0.951690673828125,-0.038238525390625
1761378902017563000,1.37956298828125,-0.120849609375,-0.952239990234375,-0.0321197509765625
1761378902027618000,1.3896181640625,-0.1129150390625,-0.9506988525390625,-0.0246124267578125
1761378902037674000,1.399674072265625,-0.1174774169921875,-0.9612884521484375,-0.014923095703125
1761378902047730000,1.40972998046875,-0.1190643310546875,-0.96966552734375,-0.0085296630859375
1761378902057785000,1.41978515625,-0.1243438720703125,-0.97320556640625,-0.0016632080078125
1761378902067841000,1.429841064453125,-0.1309967041015625,-0.9762725830078125,0.00372314453125
1761378902077897000,1.43989697265625,-0.1253662109375,-0.969940185546875,0.002227783203125
1761378902087952000,1.449951904296875,-0.1242828369140625,-0.966522216796875,0.002197265625
1761378902098007800,1.4600078125,-0.1216888427734375,-0.97222900390625,0.006500244140625
1761378902108064000,1.47006396484375,-0.121795654296875,-0.9727783203125,0.0004730224609375
1761378902118119000,1.480118896484375,-0.1268463134765625,-0.9742279052734375,-0.007232666015625
1761378902128175000,1.490175048828125,-0.1387786865234375,-0.9755401611328125,-0.00836181640625
1761378902138231000,1.50023095703125,-0.14678955078125,-0.975555419921875,-0.0005035400390625
1761378902148287000,1.510286865234375,-0.1465301513671875,-0.9716033935546875,0.00543212890625
1761378902158342000,1.520341796875,-0.132293701171875,-0.9652557373046875,0.0060882568359375
1761378902168397800,1.530397705078125,-0.1166229248046875,-0.9609527587890625,0.0005340576171875
1761378902178454000,1.5404541015625,-0.0975341796875,-0.953216552734375,-0.004486083984375
1761378902188509000,1.550509033203125,-0.08203125,-0.9479217529296875,-0.011871337890625
1761378902198565000,1.560565185546875,-0.0779876708984375,-0.95623779296875,-0.0131988525390625
1761378902208621000,1.57062109375,-0.0868072509765625,-0.9729766845703125,-0.0061187744140625
1761378902218676000,1.580676025390625,-0.0924835205078125,-0.986175537109375,-0.001556396484375
1761378902228732000,1.59073193359375,-0.0953216552734375,-0.99578857421875,-0.0045928955078125
1761378902238787800,1.600787841796875,-0.093658447265625,-1.0043487548828125,-0.0086212158203125
1761378902248843000,1.610843017578125,-0.0965576171875,-1.01171875,-0.0131378173828125
1761378902258899000,1.62089892578125,-0.10223388671875,-1.0240631103515625,-0.01727294921875
1761378902268955000,1.630954833984375,-0.1150970458984375,-1.043304443359375,-0.020050048828125
1761378902279011000,1.641010986328125,-0.130523681640625,-1.054779052734375,-0.02056884765625
1761378902289066000,1.65106591796875,-0.1450653076171875,-1.0649566650390625,-0.0172271728515625
1761378902299122200,1.6611220703125,-0.1607208251953125,-1.0717926025390625,-0.01507568359375
1761378902309177900,1.671177734375,-0.1657867431640625,-1.0702362060546875,-0.0086669921875
1761378902319233000,1.68123291015625,-0.1594390869140625,-1.0626983642578125,-0.0013275146484375
1761378902329289000,1.6912890625,-0.1502227783203125,-1.0644073486328125,0.001953125
1761378902339345000,1.701344970703125,-0.1393280029296875,-1.076507568359375,0.001312255859375
1761378902349400000,1.711400146484375,-0.136505126953125,-1.08001708984375,-0.0001220703125
1761378902359456000,1.7214560546875,-0.146209716796875,-1.080780029296875,-0.0005340576171875
1761378902369512200,1.73151220703125,-0.1602020263671875,-1.08502197265625,-0.001251220703125
1761378902379568000,1.741568115234375,-0.1772613525390625,-1.0821685791015625,-0.0024871826171875
1761378902389623000,1.751623046875,-0.1884765625,-1.07928466796875,-0.006744384765625
1761378902399679000,1.761678955078125,-0.1964874267578125,-1.0739288330078125,-0.0113983154296875
1761378902409735000,1.77173486328125,-0.194580078125,-1.0545806884765625,-0.0166168212890625
1761378902419790000,1.7817900390625,-0.1891937255859375,-1.0320587158203125,-0.0232391357421875
1761378902429846000,1.791845947265625,-0.19195556640625,-1.01385498046875,-0.021881103515625
1761378902439902000,1.80190185546875,-0.194488525390625,-0.9957427978515625,-0.0181884765625
1761378902449956900,1.811956787109375,-0.1923370361328125,-0.9798736572265625,-0.0152740478515625
1761378902460012800,1.8220126953125,-0.187591552734375,-0.9652252197265625,-0.0153656005859375
1761378902470069000,1.832069091796875,-0.1897430419921875,-0.952972412109375,-0.0200347900390625
1761378902480124000,1.8421240234375,-0.1986541748046875,-0.940216064453125,-0.0286102294921875
1761378902490180000,1.85218017578125,-0.2002410888671875,-0.931488037109375,-0.0439605712890625
1761378902500236000,1.862236083984375,-0.2146759033203125,-0.9288177490234375,-0.0604400634765625
1761378902510292000,1.8722919921875,-0.237945556640625,-0.93463134765625,-0.07122802734375
1761378902520347000,1.882346923828125,-0.2455596923828125,-0.9376373291015625,-0.070587158203125
1761378902530402800,1.89240283203125,-0.255279541015625,-0.9391021728515625,-0.0688323974609375
1761378902540459000,1.902458984375,-0.246826171875,-0.9458465576171875,-0.063934326171875
1761378902550514000,1.912513916015625,-0.2393798828125,-0.9452362060546875,-0.0570068359375
1761378902560570000,1.922570068359375,-0.24334716796875,-0.947998046875,-0.0510711669921875
1761378902570626000,1.9326259765625,-0.2425384521484375,-0.9493560791015625,-0.0451202392578125
1761378902580681000,1.942680908203125,-0.246429443359375,-0.94512939453125,-0.0391082763671875
1761378902590737000,1.95273681640625,-0.247283935546875,-0.9426727294921875,-0.036102294921875
1761378902600792800,1.962792724609375,-0.24676513671875,-0.942779541015625,-0.038970947265625
1761378902610849000,1.97284912109375,-0.2440185546875,-0.945068359375,-0.0447235107421875
1761378902620904000,1.982904052734375,-0.24560546875,-0.9493560791015625,-0.04498291015625
1761378902630959900,1.9929599609375,-0.25390625,-0.954620361328125,-0.0445098876953125
1761378902641016000,2.00301611328125,-0.258148193359375,-0.957275390625,-0.0485076904296875
1761378902651071000,2.013071044921875,-0.252166748046875,-0.957672119140625,-0.0582275390625
1761378902661127200,2.023127197265625,-0.2471466064453125,-0.9574737548828125,-0.064453125
1761378902671182800,2.033182861328125,-0.234832763671875,-0.9578857421875,-0.0680999755859375
1761378902681238000,2.043238037109375,-0.21905517578125,-0.9577178955078125,-0.0678253173828125
1761378902691294000,2.0532939453125,-0.2022857666015625,-0.958404541015625,-0.0703582763671875
1761378902701350000,2.063349853515625,-0.1879730224609375,-0.959625244140625,-0.07781982421875
1761378902711406000,2.073406005859375,-0.196746826171875,-0.96649169921875,-0.0806427001953125
1761378902721461000,2.0834609375,-0.220367431640625,-0.972686767578125,-0.0763092041015625
1761378902731517200,2.09351708984375,-0.2335662841796875,-0.9659576416015625,-0.07672119140625
1761378902741573000,2.103572998046875,-0.2298126220703125,-0.9534454345703125,-0.082489013671875
1761378902751628000,2.1136279296875,-0.220611572265625,-0.9503021240234375,-0.088775634765625
1761378902761684000,2.12368408203125,-0.2084808349609375,-0.951202392578125,-0.093994140625
1761378902771740000,2.133739990234375,-0.1962738037109375,-0.9500885009765625,-0.09820556640625
1761378902781795000,2.143795166015625,-0.1895294189453125,-0.9480743408203125,-0.096771240234375
1761378902791851000,2.15385107421875,-0.1788787841796875,-0.94287109375,-0.0902252197265625
1761378902801907000,2.163906982421875,-0.1631622314453125,-0.9412384033203125,-0.079559326171875
1761378902811958800,2.173958740234375,-0.142852783203125,-0.9441375732421875,-0.06365966796875
1761378902822014700,2.1840146484375,-0.1256866455078125,-0.9506072998046875,-0.0507049560546875
1761378902832071000,2.19407080078125,-0.1068878173828125,-0.952117919921875,-0.0432891845703125
1761378902842126800,2.204126953125,-0.0965728759765625,-0.9465179443359375,-0.036346435546875
1761378902852182000,2.21418212890625,-0.0999298095703125,-0.9459228515625,-0.0345916748046875
1761378902862238000,2.224238037109375,-0.108489990234375,-0.9537811279296875,-0.0343780517578125
1761378902872293600,2.234293701171875,-0.1215972900390625,-0.959381103515625,-0.0360870361328125
1761378902882348800,2.244348876953125,-0.1319732666015625,-0.96234130859375,-0.0331878662109375
1761378902892404700,2.25440478515625,-0.1368865966796875,-0.970062255859375,-0.0289459228515625
1761378902902461000,2.2644609375,-0.1371307373046875,-0.9752349853515625,-0.030792236328125
1761378902912515800,2.274515869140625,-0.1301422119140625,-0.9725341796875,-0.03436279296875
1761378902922571800,2.28457177734375,-0.1222686767578125,-0.9671173095703125,-0.0366973876953125
1761378902932628000,2.2946279296875,-0.11981201171875,-0.9606170654296875,-0.0382080078125
1761378902942683600,2.30468359375,-0.11785888671875,-0.9727783203125,-0.0381317138671875
1761378902952738800,2.31473876953125,-0.1191558837890625,-0.9734039306640625,-0.0372161865234375
1761378902962794800,2.324794677734375,-0.1143035888671875,-0.96380615234375,-0.04296875
1761378902972850700,2.3348505859375,-0.10369873046875,-0.96612548828125,-0.040252685546875
1761378902982905900,2.34490576171875,-0.100311279296875,-0.974090576171875,-0.0346832275390625
1761378902992961800,2.3549619140625,-0.104888916015625,-0.9827423095703125,-0.03277587890625
1761378903003018000,2.36501806640625,-0.107025146484375,-0.997039794921875,-0.0358123779296875
1761378903013072600,2.37507275390625,-0.1145477294921875,-1.006988525390625,-0.04327392578125
1761378903023128800,2.38512890625,-0.1233978271484375,-1.005523681640625,-0.0498199462890625
1761378903033184800,2.395184814453125,-0.129730224609375,-1.0105438232421875,-0.0521087646484375
1761378903043240700,2.40524072265625,-0.136474609375,-1.017425537109375,-0.0485992431640625
1761378903053295900,2.4152958984375,-0.14141845703125,-1.0159912109375,-0.0401763916015625
1761378903063351800,2.425351806640625,-0.1375885009765625,-1.0157318115234375,-0.032989501953125
1761378903073408000,2.435407958984375,-0.11962890625,-1.0116729736328125,-0.0260009765625
1761378903083462700,2.445462646484375,-0.109710693359375,-1.01995849609375,-0.02593994140625
1761378903093518800,2.455518798828125,-0.1090087890625,-1.0528564453125,-0.0313720703125
1761378903103574800,2.46557470703125,-0.119659423828125,-1.0767822265625,-0.0378265380859375
1761378903113629700,2.475629638671875,-0.1453399658203125,-1.0827484130859375,-0.0449066162109375
1761378903123686000,2.485685791015625,-0.1688232421875,-1.0856781005859375,-0.0501861572265625
1761378903133741800,2.495741943359375,-0.1903076171875,-1.0887451171875,-0.048095703125
1761378903143797800,2.5057978515625,-0.2189483642578125,-1.0955657958984375,-0.041839599609375
1761378903153852700,2.515852783203125,-0.2350921630859375,-1.094879150390625,-0.0386199951171875
1761378903163908600,2.52590869140625,-0.24749755859375,-1.087493896484375,-0.039764404296875
1761378903173964800,2.53596484375,-0.25567626953125,-1.0610809326171875,-0.043670654296875
1761378903184019700,2.546019775390625,-0.245025634765625,-1.0294342041015625,-0.048553466796875
1761378903194076000,2.556075927734375,-0.232391357421875,-1.0103912353515625,-0.05029296875
1761378903204131800,2.5661318359375,-0.212158203125,-0.9996490478515625,-0.0436248779296875
1761378903214187000,2.57618701171875,-0.2008209228515625,-0.9951629638671875,-0.0291290283203125
1761378903224243000,2.586242919921875,-0.20001220703125,-0.9996795654296875,-0.0097808837890625
1761378903234298600,2.596298583984375,-0.20611572265625,-1.0045166015625,0.005950927734375
1761378903244353800,2.606353759765625,-0.221038818359375,-1.003662109375,0.0125274658203125
1761378903254409700,2.61640966796875,-0.24072265625,-1.00616455078125,0.0148468017578125
1761378903264466000,2.6264658203125,-0.2621612548828125,-1.0018463134765625,0.0152740478515625
1761378903274521900,2.63652197265625,-0.2707061767578125,-0.9919281005859375,0.00567626953125
1761378903284576800,2.64657666015625,-0.27069091796875,-0.9788665771484375,-0.0042266845703125
1761378903294633000,2.656633056640625,-0.26708984375,-0.97174072265625,-0.0114593505859375
1761378903304689000,2.66668896484375,-0.259490966796875,-0.9670562744140625,-0.0148773193359375
1761378903314743800,2.676743896484375,-0.2477264404296875,-0.9612579345703125,-0.015380859375
1761378903324799700,2.6867998046875,-0.24444580078125,-0.9630584716796875,-0.01629638671875
1761378903334855700,2.696855712890625,-0.2444610595703125,-0.955474853515625,-0.0155029296875
1761378903344910800,2.706910888671875,-0.240692138671875,-0.930908203125,-0.0176544189453125
1761378903354966800,2.716966796875,-0.231231689453125,-0.9147491455078125,-0.025848388671875
1761378903365023000,2.72702294921875,-0.2248077392578125,-0.90875244140625,-0.031463623046875
1761378903375079000,2.737078857421875,-0.2277679443359375,-0.9081573486328125,-0.0307159423828125
1761378903385133800,2.7471337890625,-0.246185302734375,-0.908172607421875,-0.023223876953125
1761378903395189800,2.757189697265625,-0.249755859375,-0.9140625,-0.0100860595703125
1761378903405245700,2.76724560546875,-0.222412109375,-0.916595458984375,0.0006103515625
1761378903415300900,2.77730078125,-0.19873046875,-0.9188232421875,0.010955810546875
1761378903425356800,2.787356689453125,-0.183349609375,-0.929901123046875,0.024078369140625
1761378903435413000,2.7974130859375,-0.17095947265625,-0.936065673828125,0.0304412841796875
1761378903445467600,2.807467529296875,-0.1729736328125,-0.9391937255859375,0.0262603759765625
1761378903455523800,2.81752392578125,-0.1843414306640625,-0.948455810546875,0.0209503173828125
1761378903465579800,2.827579833984375,-0.1937713623046875,-0.9511566162109375,0.009979248046875
1761378903475635700,2.8376357421875,-0.20111083984375,-0.953765869140625,-0.00115966796875
1761378903485691000,2.84769091796875,-0.213134765625,-0.9718475341796875,-0.0072479248046875
1761378903495746800,2.857746826171875,-0.217376708984375,-0.9817962646484375,-0.0173492431640625
1761378903505802800,2.867802734375,-0.2190093994140625,-0.9739837646484375,-0.0301361083984375
1761378903515857700,2.877857666015625,-0.214263916015625,-0.966339111328125,-0.0380706787109375
1761378903525913600,2.88791357421875,-0.20770263671875,-0.95697021484375,-0.0410919189453125
1761378903535969800,2.8979697265625,-0.1996612548828125,-0.946990966796875,-0.0408172607421875
1761378903546024700,2.908024658203125,-0.1859588623046875,-0.940521240234375,-0.040802001953125
1761378903556081000,2.918080810546875,-0.1783905029296875,-0.9434814453125,-0.03619384765625
1761378903566136800,2.92813671875,-0.1760101318359375,-0.9473419189453125,-0.027008056640625
1761378903576192800,2.93819287109375,-0.170074462890625,-0.9435577392578125,-0.024017333984375
1761378903586248000,2.948248046875,-0.1658935546875,-0.9408111572265625,-0.0250701904296875
1761378903596303600,2.9583037109375,-0.1664886474609375,-0.94281005859375,-0.028045654296875
1761378903606359800,2.96835986328125,-0.15875244140625,-0.945281982421875,-0.028900146484375
1761378903616414700,2.978414794921875,-0.1518707275390625,-0.9522552490234375,-0.0282440185546875
1761378903626471000,2.988470947265625,-0.1389312744140625,-0.95404052734375,-0.02410888671875
1761378903636526800,2.99852685546875,-0.119049072265625,-0.9498291015625,-0.024505615234375
1761378903646582800,3.008582763671875,-0.10626220703125,-0.9483489990234375,-0.0240020751953125
1761378903656638000,3.018637939453125,-0.1019287109375,-0.9546051025390625,-0.0191650390625
1761378903666694000,3.02869384765625,-0.1114654541015625,-0.9606170654296875,-0.0143280029296875
1761378903676749800,3.038749755859375,-0.1349029541015625,-0.96710205078125,-0.00921630859375
1761378903686804700,3.0488046875,-0.149261474609375,-0.9752655029296875,-0.003326416015625
1761378903696860700,3.058860595703125,-0.1503753662109375,-0.9832763671875,-0.0072784423828125
1761378903706916900,3.068916748046875,-0.151611328125,-0.9884033203125,-0.016754150390625
1761378903716971800,3.0789716796875,-0.1490478515625,-0.99371337890625,-0.025238037109375
1761378903727028000,3.089028076171875,-0.1412353515625,-0.9898834228515625,-0.0281829833984375
1761378903737084000,3.099083984375,-0.126617431640625,-0.976165771484375,-0.0318145751953125
1761378903747139800,3.109139892578125,-0.1173248291015625,-0.968780517578125,-0.02581787109375
1761378903757194800,3.11919482421875,-0.1108856201171875,-0.976470947265625,-0.0149383544921875
1761378903767250700,3.129250732421875,-0.0938720703125,-0.9762420654296875,-0.0117950439453125
1761378903777307000,3.139306884765625,-0.082977294921875,-0.9658203125,-0.010772705078125
1761378903787361800,3.14936181640625,-0.075408935546875,-0.9673309326171875,-0.0063018798828125
1761378903797418000,3.15941796875,-0.0747833251953125,-0.9767303466796875,-0.0014190673828125
1761378903807474000,3.169473876953125,-0.074615478515625,-0.981842041015625,-0.0002593994140625
1761378903817532400,3.179532470703125,-0.0849456787109375,-0.98809814453125,0.0017852783203125
1761378903827588400,3.18958837890625,-0.09735107421875,-0.9978179931640625,0.0055084228515625
1761378903837644300,3.199644287109375,-0.1173095703125,-1.011077880859375,0.010833740234375
1761378903847700500,3.209700439453125,-0.12847900390625,-1.0240631103515625,0.0144805908203125
1761378903857755400,3.21975537109375,-0.1345977783203125,-1.033294677734375,0.0122528076171875
1761378903867811300,3.229811279296875,-0.140533447265625,-1.04193115234375,0.0079498291015625
1761378903877867500,3.239867431640625,-0.132232666015625,-1.0438385009765625,0.005767822265625
1761378903887922200,3.249922119140625,-0.132293701171875,-1.041595458984375,0.0009918212890625
